time,player,actor_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,boost,throttle,steer
233.3888,neon_matrix46,45,-1020.93,-4813.98,244.97,1120.44,526.03,-396.88,0.0,128.0,0.0
233.3888,neon_matrix46(2),57,-1743.64,-2143.36,16.99,-1368.27,1433.32,0.52,150.0,255.0,0.0
233.3888,neon_matrix46(1),59,-2614.43,-3144.06,1019.4,-1772.41,845.56,-648.42,0.0,128.0,255.0
233.42212,BALL,0,-1823.61,-1981.16,142.73,-1146.12,1416.18,-1225.56,,,
233.42212,tkxanny,8,3556.55,-2953.94,17.02,-145.71,1353.36,0.14,120.0,255.0,128.0
233.42212,Thunder,17,-3688.9,-1571.86,17.01,-220.78,2163.91,0.26,232.0,255.0,128.0
233.42212,Cha,32,-788.54,924.84,17.01,-1057.98,113.16,0.3,125.0,149.0,221.0
233.42212,neon_matrix46,45,-918.19,-4765.8,205.62,1120.44,526.03,-456.39,0.0,128.0,128.0
233.42212,neon_matrix46(2),57,-1858.72,-2004.24,16.99,-1157.94,1584.4,0.53,150.0,255.0,0.0
233.42212,neon_matrix46(1),59,-2614.43,-3144.06,1019.4,-1772.41,845.56,-648.42,0.0,128.0,255.0
233.45544,BALL,0,-1849.92,-1918.93,148.45,-531.52,2035.36,352.27,,,
233.45544,tkxanny,8,3556.55,-2953.94,17.02,-145.71,1353.36,0.14,120.0,255.0,128.0
233.45544,Thunder,17,-3712.53,-1410.87,17.01,-375.49,2134.88,0.26,232.0,255.0,128.0
233.45544,Cha,32,-868.36,928.39,17.01,-1064.11,13.52,0.27,125.0,127.0,97.0
233.45544,neon_matrix46,45,-918.19,-4765.8,205.62,1120.44,526.03,-456.39,0.0,128.0,128.0
233.45544,neon_matrix46(2),57,-1858.72,-2004.24,16.99,-1157.94,1584.4,0.53,150.0,255.0,0.0
233.45544,neon_matrix46(1),59,-2776.9,-3066.51,957.0,-1772.41,845.56,-707.93,0.0,128.0,255.0
233.48877,BALL,0,-1876.47,-1817.25,165.1,-530.68,2032.24,319.23,,,
233.48877,tkxanny,8,3541.05,-2840.93,17.02,-210.62,1359.34,0.14,120.0,255.0,128.0
233.48877,Thunder,17,-3712.53,-1410.87,17.01,-375.49,2134.88,0.26,232.0,255.0,128.0
233.48877,Cha,32,-868.36,928.39,17.01,-1064.11,13.52,0.27,125.0,127.0,97.0
233.48877,neon_matrix46,45,-824.79,-4722.0,165.12,1120.44,526.03,-510.49,0.0,128.0,128.0
233.48877,neon_matrix46(2),57,-1942.93,-1868.49,15.56,-892.41,1685.68,18.05,150.0,255.0,0.0
233.48877,neon_matrix46(1),59,-2776.9,-3066.51,957.0,-1772.41,845.56,-707.93,0.0,128.0,255.0
233.52217,BALL,0,-1880.89,-1800.32,167.71,-530.54,2031.72,313.73,,,
233.52217,tkxanny,8,3541.05,-2840.93,17.02,-210.62,1359.34,0.14,120.0,255.0,128.0
233.52217,Thunder,17,-3743.95,-1251.44,17.01,-444.21,2120.06,0.26,232.0,255.0,79.0
233.52217,Cha,32,-940.21,929.83,17.01,-933.84,35.36,0.29,125.0,198.0,0.0
233.52217,neon_matrix46,45,-824.79,-4722.0,165.12,1120.44,526.03,-510.49,0.0,128.0,128.0
233.52217,neon_matrix46(2),57,-1942.93,-1868.49,15.56,-892.41,1685.68,18.05,150.0,255.0,0.0
233.52217,neon_matrix46(1),59,-2939.37,-2988.96,889.13,-1772.41,845.56,-767.44,0.0,128.0,255.0
233.5555,BALL,0,-1898.57,-1732.64,177.71,-529.98,2029.64,291.73,,,
233.5555,tkxanny,8,3528.05,-2761.4,17.02,-230.17,1366.62,0.14,120.0,255.0,128.0
233.5555,Thunder,17,-3743.95,-1251.44,17.01,-444.21,2120.06,0.26,232.0,255.0,0.0
233.5555,Cha,32,-940.21,929.83,17.01,-933.84,35.36,0.29,125.0,198.0,0.0
233.5555,neon_matrix46,45,-759.41,-4691.34,134.09,1120.44,526.03,-548.36,0.0,128.0,128.0
233.5555,neon_matrix46(2),57,-1988.55,-1767.54,16.34,-700.28,1770.7,10.27,150.0,255.0,0.0
233.5555,neon_matrix46(1),59,-2939.37,-2988.96,889.13,-1772.41,845.56,-767.44,0.0,128.0,255.0
233.58882,BALL,0,-1925.04,-1631.24,191.34,-529.14,2026.52,258.79,,,
233.58882,tkxanny,8,3524.17,-2738.59,17.02,-233.55,1368.96,0.14,120.0,255.0,128.0
233.58882,Thunder,17,-3743.95,-1251.44,17.01,-444.21,2120.06,0.26,232.0,255.0,0.0
233.58882,Cha,32,-940.21,929.83,17.01,-933.84,35.36,0.29,125.0,198.0,0.0
233.58882,neon_matrix46,45,-740.73,-4682.58,124.82,1120.44,526.03,-559.18,0.0,128.0,128.0
233.58882,neon_matrix46(2),57,-1999.55,-1737.63,16.49,-646.39,1802.51,8.3,150.0,255.0,0.0
233.58882,neon_matrix46(1),59,-2939.37,-2988.96,889.13,-1772.41,845.56,-767.44,0.0,128.0,255.0
233.62215,BALL,0,-1938.27,-1580.61,197.54,-528.72,2024.96,242.34,,,
233.62215,tkxanny,8,3524.17,-2738.59,17.02,-233.55,1368.96,0.14,120.0,255.0,128.0
233.62215,Thunder,17,-3785.78,-1057.37,17.01,-441.69,2119.05,0.27,232.0,255.0,0.0
233.62215,Cha,32,-1027.61,938.46,17.01,-966.14,157.72,0.29,125.0,255.0,0.0
233.62215,neon_matrix46,45,-740.73,-4682.58,124.82,1120.44,526.03,-559.18,0.0,128.0,128.0
233.62215,neon_matrix46(2),57,-1999.55,-1737.63,16.49,-646.39,1802.51,8.3,150.0,255.0,0.0
233.62215,neon_matrix46(1),59,-3101.84,-2911.41,815.79,-1772.41,845.56,-826.95,0.0,128.0,0.0
233.65547,BALL,0,-1964.67,-1479.45,208.7,-527.88,2021.84,209.46,,,
233.65547,tkxanny,8,3502.16,-2612.42,17.02,-243.65,1382.01,0.14,120.0,255.0,128.0
233.65547,Thunder,17,-3785.78,-1057.37,17.01,-441.69,2119.05,0.27,232.0,255.0,4.0
233.65547,Cha,32,-1027.61,938.46,17.01,-966.14,157.72,0.29,125.0,255.0,0.0
233.65547,neon_matrix46,45,-664.4,-4645.92,90.93,1559.3,765.6,-597.05,0.0,128.0,128.0
233.65547,neon_matrix46(2),57,-2030.94,-1629.11,21.77,-468.29,1901.09,304.01,150.0,255.0,128.0
233.65547,neon_matrix46(1),59,-3101.84,-2911.41,815.79,-1772.41,845.56,-826.95,0.0,128.0,0.0
233.6888,BALL,0,-1982.26,-1412.1,215.22,-527.32,2019.76,187.58,,,
233.6888,tkxanny,8,3502.16,-2612.42,17.02,-243.65,1382.01,0.14,151.0,255.0,128.0
233.6888,Thunder,17,-3816.6,-879.98,17.07,-288.31,2137.25,3.23,232.0,255.0,41.0
233.6888,Cha,32,-1108.03,959.11,17.01,-957.23,326.08,0.29,125.0,255.0,0.0
233.6888,neon_matrix46,45,-664.4,-4645.92,90.93,1559.3,765.6,-597.05,0.0,128.0,128.0
233.6888,neon_matrix46(2),57,-2030.94,-1629.11,21.77,-468.29,1901.09,304.01,150.0,255.0,128.0
233.6888,neon_matrix46(1),59,-3249.54,-2840.91,744.39,-1772.41,845.56,-881.05,0.0,128.0,0.0
233.72212,BALL,0,-1995.43,-1361.63,219.64,-526.9,2018.2,171.17,,,
233.72212,tkxanny,8,3502.16,-2612.42,17.02,-243.65,1382.01,0.14,151.0,255.0,128.0
233.72212,Thunder,17,-3816.6,-879.98,17.07,-288.31,2137.25,3.23,232.0,255.0,100.0
233.72212,Cha,32,-1108.03,959.11,17.01,-957.23,326.08,0.29,125.0,255.0,0.0
233.72212,neon_matrix46,45,-521.35,-4575.84,34.02,1565.59,756.24,-590.93,0.0,255.0,128.0
233.72212,neon_matrix46(2),57,-2062.43,-1482.75,46.27,-413.61,1987.64,350.32,150.0,255.0,128.0
233.72212,neon_matrix46(1),59,-3249.54,-2840.91,744.39,-1772.41,845.56,-881.05,0.0,128.0,0.0
233.75545,BALL,0,-2012.99,-1294.4,224.89,-526.34,2016.12,149.33,,,
233.75545,tkxanny,8,3483.77,-2508.56,17.02,-246.14,1386.5,0.14,151.0,255.0,128.0
233.75545,Thunder,17,-3816.6,-879.98,17.07,-288.31,2137.25,3.23,232.0,255.0,110.0
233.75545,Cha,32,-1108.03,959.11,17.01,-957.23,326.08,0.29,125.0,255.0,0.0
233.75545,neon_matrix46,45,-521.35,-4575.84,34.02,1565.59,756.24,-590.93,0.0,255.0,128.0
233.75545,neon_matrix46(2),57,-2062.43,-1482.75,46.27,-413.61,1987.64,350.32,150.0,255.0,128.0
233.75545,neon_matrix46(1),59,-3249.54,-2840.91,744.39,-1772.41,845.56,-881.05,0.0,128.0,0.0
233.78877,BALL,0,-2030.52,-1227.24,229.41,-525.78,2014.04,127.5,,,
233.78877,tkxanny,8,3483.77,-2508.56,17.02,-246.14,1386.5,0.14,151.0,255.0,128.0
233.78877,Thunder,17,-3828.29,-719.44,17.79,-41.85,2138.78,6.06,232.0,255.0,123.0
233.78877,Cha,32,-1178.15,990.08,17.01,-912.35,478.21,0.29,125.0,255.0,0.0
233.78877,neon_matrix46,45,-521.35,-4575.84,34.02,1565.59,756.24,-590.93,0.0,255.0,128.0
233.78877,neon_matrix46(2),57,-2096.74,-1313.14,78.6,-405.28,2072.86,419.05,150.0,255.0,128.0
233.78877,neon_matrix46(1),59,-3382.47,-2777.46,676.28,-1772.41,845.56,-929.74,0.0,128.0,128.0
233.8221,BALL,0,-2043.66,-1176.91,232.33,-525.36,2012.48,111.15,,,
233.8221,tkxanny,8,3465.27,-2404.52,17.02,-246.88,1387.73,0.14,151.0,255.0,128.0
233.8221,Thunder,17,-3828.29,-719.44,17.79,-41.85,2138.78,6.06,232.0,255.0,128.0
233.8221,Cha,32,-1178.15,990.08,17.01,-912.35,478.21,0.29,125.0,255.0,0.0
233.8221,neon_matrix46,45,-377.91,-4510.52,25.35,1562.67,688.29,104.97,0.0,128.0,255.0
233.8221,neon_matrix46(2),57,-2096.74,-1313.14,78.6,-405.28,2072.86,419.05,150.0,255.0,128.0
233.8221,neon_matrix46(1),59,-3382.47,-2777.46,676.28,-1772.41,845.56,-929.74,0.0,128.0,128.0
233.85542,BALL,0,-2067.76,-1075.61,240.67,-182.45,2216.5,507.14,,,
233.85542,tkxanny,8,3465.27,-2404.52,17.02,-246.88,1387.73,0.14,151.0,255.0,128.0
233.85542,Thunder,17,-3822.05,-559.8,17.59,175.03,2118.23,-7.8,232.0,255.0,128.0
233.85542,Cha,32,-1243.16,1032.35,17.01,-821.66,634.62,0.3,125.0,255.0,0.0
233.85542,neon_matrix46,45,-377.91,-4510.52,25.35,1562.67,688.29,104.97,0.0,128.0,255.0
233.85542,neon_matrix46(2),57,-2126.76,-1154.72,110.05,-421.72,2137.94,363.21,150.0,255.0,255.0
233.85542,neon_matrix46(1),59,-3515.4,-2714.01,604.53,-1772.41,845.56,-978.43,0.0,128.0,0.0
233.88875,BALL,0,-2071.47,-999.94,259.04,-56.43,2318.6,573.57,,,
233.88875,tkxanny,8,3465.27,-2404.52,17.02,-246.88,1387.73,0.14,151.0,255.0,128.0
233.88875,Thunder,17,-3822.05,-559.8,17.59,175.03,2118.23,-7.8,232.0,255.0,128.0
233.88875,Cha,32,-1243.16,1032.35,17.01,-821.66,634.62,0.3,125.0,255.0,0.0
233.88875,neon_matrix46,45,-249.88,-4455.87,42.9,1508.99,628.06,284.6,0.0,255.0,128.0
233.88875,neon_matrix46(2),57,-2126.76,-1154.72,110.05,-421.72,2137.94,363.21,154.0,255.0,255.0
233.88875,neon_matrix46(1),59,-3515.4,-2714.01,604.53,-1772.41,845.56,-978.43,0.0,128.0,0.0
233.92207,BALL,0,-2071.08,-942.15,273.4,420.77,2542.86,793.19,,,
233.92207,tkxanny,8,3440.49,-2277.4,17.02,-315.33,1395.2,0.0,151.0,255.0,253.0
233.92207,Thunder,17,-3802.39,-400.49,16.92,321.35,2144.92,-9.95,232.0,255.0,128.0
233.92207,Cha,32,-1299.11,1086.65,17.01,-679.6,793.55,0.3,125.0,255.0,0.0
233.92207,neon_matrix46,45,-249.88,-4455.87,42.9,1508.99,628.06,284.6,0.0,255.0,128.0
233.92207,neon_matrix46(2),57,-2136.64,-1065.4,124.62,496.85,2082.6,343.59,154.0,255.0,128.0
233.92207,neon_matrix46(1),59,-3515.4,-2714.01,604.53,-1772.41,845.56,-978.43,0.0,128.0,0.0
233.9554,BALL,0,-2057.07,-857.44,299.37,420.33,2540.26,770.71,,,
233.9554,tkxanny,8,3440.49,-2277.4,17.02,-315.33,1395.2,0.0,151.0,255.0,253.0
233.9554,Thunder,17,-3802.39,-400.49,16.92,321.35,2144.92,-9.95,232.0,255.0,128.0
233.9554,Cha,32,-1299.11,1086.65,17.01,-679.6,793.55,0.3,125.0,255.0,0.0
233.9554,neon_matrix46,45,-249.88,-4455.87,42.9,1508.99,628.06,284.6,0.0,255.0,128.0
233.9554,neon_matrix46(2),57,-2136.64,-1065.4,124.62,496.85,2082.6,343.59,154.0,255.0,128.0
233.9554,neon_matrix46(1),59,-3677.87,-2636.46,511.88,-1772.41,845.56,-1037.94,0.0,128.0,0.0
233.98872,BALL,0,-2050.07,-815.12,312.08,420.11,2538.96,759.48,,,
233.98872,tkxanny,8,3440.49,-2277.4,17.02,-315.33,1395.2,0.0,151.0,255.0,253.0
233.98872,Thunder,17,-3802.39,-400.49,16.92,321.35,2144.92,-9.95,232.0,255.0,128.0
233.98872,Cha,32,-1299.11,1086.65,17.01,-679.6,793.55,0.3,125.0,255.0,0.0
233.98872,neon_matrix46,45,-249.88,-4455.87,42.9,1508.99,628.06,284.6,0.0,255.0,128.0
233.98872,neon_matrix46(2),57,-2136.64,-1065.4,124.62,496.85,2082.6,343.59,145.0,255.0,128.0
233.98872,neon_matrix46(1),59,-3677.87,-2636.46,511.88,-1772.41,845.56,-1037.94,0.0,128.0,0.0
234.02205,BALL,0,-2032.57,-709.41,343.03,419.56,2535.71,731.43,,,
234.02205,tkxanny,8,3399.25,-2135.49,17.02,-494.69,1437.62,-0.11,151.0,255.0,141.0
234.02205,Thunder,17,-3767.56,-200.26,16.86,416.97,2219.21,2.3,216.0,255.0,128.0
234.02205,Cha,32,-1347.24,1159.66,17.01,-492.48,936.25,0.3,125.0,255.0,0.0
234.02205,neon_matrix46,45,-89.32,-4391.0,76.89,1478.24,592.54,280.93,0.0,128.0,255.0
234.02205,neon_matrix46(2),57,-2089.83,-852.3,155.72,466.2,2146.63,283.45,145.0,128.0,255.0
234.02205,neon_matrix46(1),59,-3810.8,-2573.01,432.01,-1772.41,845.56,-1086.63,0.0,128.0,0.0
234.05537,BALL,0,-2011.62,-582.74,378.63,418.9,2531.81,697.82,,,
234.05537,tkxanny,8,3399.25,-2135.49,17.02,-494.69,1437.62,-0.11,151.0,255.0,141.0
234.05537,Thunder,17,-3767.56,-200.26,16.86,416.97,2219.21,2.3,216.0,254.0,128.0
234.05537,Cha,32,-1347.24,1159.66,17.01,-492.48,936.25,0.3,125.0,255.0,0.0
234.05537,neon_matrix46,45,-3.08,-4356.42,92.02,1478.24,592.54,242.99,31.0,128.0,128.0
234.05537,neon_matrix46(2),57,-2062.65,-727.07,169.03,466.2,2146.63,99.37,145.0,128.0,128.0
234.05537,neon_matrix46(1),59,-3810.8,-2573.01,432.01,-1772.41,845.56,-1086.63,0.0,128.0,0.0
234.08878,BALL,0,-2004.64,-540.56,390.12,418.68,2530.51,686.62,,,
234.08878,tkxanny,8,3357.14,-2026.39,17.02,-609.7,1469.58,-0.12,151.0,255.0,128.0
234.08878,Thunder,17,-3731.03,-12.78,16.99,448.05,2255.88,0.86,216.0,253.0,128.0
234.08878,Cha,32,-1376.78,1233.8,17.01,-313.68,1025.13,0.3,125.0,255.0,45.0
234.08878,neon_matrix46,45,-3.08,-4356.42,92.02,1478.24,592.54,242.99,31.0,128.0,128.0
234.08878,neon_matrix46(2),57,-2062.65,-727.07,169.03,466.2,2146.63,99.37,145.0,128.0,128.0
234.08878,neon_matrix46(1),59,-3958.5,-2502.51,338.96,-1772.41,845.56,-1140.73,0.0,128.0,128.0
234.1221,BALL,0,-1990.68,-456.26,412.55,418.24,2527.91,664.26,,,
234.1221,tkxanny,8,3357.14,-2026.39,17.02,-609.7,1469.58,-0.12,151.0,255.0,128.0
234.1221,Thunder,17,-3731.03,-12.78,16.99,448.05,2255.88,0.86,216.0,252.0,128.0
234.1221,Cha,32,-1376.78,1233.8,17.01,-313.68,1025.13,0.3,125.0,255.0,45.0
234.1221,neon_matrix46,45,-3.08,-4356.42,92.02,1478.24,592.54,242.99,31.0,128.0,128.0
234.1221,neon_matrix46(2),57,-2062.65,-727.07,169.03,466.2,2146.63,99.37,145.0,128.0,128.0
234.1221,neon_matrix46(1),59,-3958.5,-2502.51,338.96,-1772.41,845.56,-1140.73,0.0,128.0,128.0
234.15543,BALL,0,-1980.24,-393.09,428.88,417.91,2525.96,647.49,,,
234.15543,tkxanny,8,3357.14,-2026.39,17.02,-609.7,1469.58,-0.12,151.0,255.0,128.0
234.15543,Thunder,17,-3731.03,-12.78,16.99,448.05,2255.88,0.86,216.0,252.0,139.0
234.15543,Cha,32,-1376.78,1233.8,17.01,-313.68,1025.13,0.3,125.0,255.0,45.0
234.15543,neon_matrix46,45,107.8,-4311.96,108.2,1478.24,592.54,194.21,31.0,128.0,128.0
234.15543,neon_matrix46(2),57,-2027.66,-566.06,169.6,466.2,2146.63,-13.09,145.0,128.0,128.0
234.15543,neon_matrix46(1),59,-3958.5,-2502.51,338.96,-1772.41,845.56,-1140.73,0.0,128.0,128.0
234.18875,BALL,0,-1959.36,-266.91,460.28,417.25,2522.11,614.0,,,
234.18875,tkxanny,8,3296.8,-1888.72,17.02,-678.57,1537.14,-0.12,151.0,255.0,55.0
234.18875,Thunder,17,-3697.12,156.35,17.01,454.46,2254.54,0.28,216.0,252.0,164.0
234.18875,Cha,32,-1398.17,1331.38,17.01,-177.76,1092.09,0.26,125.0,255.0,128.0
234.18875,neon_matrix46,45,107.8,-4311.96,108.2,1478.24,592.54,194.21,31.0,128.0,128.0
234.18875,neon_matrix46(2),57,-2027.66,-566.06,169.6,466.2,2146.63,-13.09,145.0,128.0,128.0
234.18875,neon_matrix46(1),59,-4072.75,-2440.36,253.29,-591.97,751.03,-1049.91,0.0,128.0,0.0
234.22208,BALL,0,-1945.46,-182.89,480.28,416.81,2519.55,591.7,,,
234.22208,tkxanny,8,3296.8,-1888.72,17.02,-678.57,1537.14,-0.12,151.0,255.0,55.0
234.22208,Thunder,17,-3697.12,156.35,17.01,454.46,2254.54,0.28,216.0,252.0,170.0
234.22208,Cha,32,-1398.17,1331.38,17.01,-177.76,1092.09,0.26,125.0,255.0,128.0
234.22208,neon_matrix46,45,231.0,-4262.56,121.9,1478.24,592.54,140.01,31.0,128.0,128.0
234.22208,neon_matrix46(2),57,-1988.77,-387.16,168.33,466.2,2146.63,-15.44,145.0,128.0,128.0
234.22208,neon_matrix46(1),59,-4072.75,-2440.36,253.29,-591.97,751.03,-1049.91,0.0,128.0,0.0
234.2554,BALL,0,-1935.05,-119.93,494.79,416.48,2517.63,574.99,,,
234.2554,tkxanny,8,3237.91,-1741.89,17.02,-592.02,1661.39,-0.09,151.0,255.0,0.0
234.2554,Thunder,17,-3655.7,363.08,17.01,439.34,2257.14,0.27,216.0,252.0,170.0
234.2554,Cha,32,-1410.4,1433.95,17.01,-103.96,1139.56,0.26,125.0,255.0,114.0
234.2554,neon_matrix46,45,231.0,-4262.56,121.9,1478.24,592.54,140.01,31.0,128.0,128.0
234.2554,neon_matrix46(2),57,-1988.77,-387.16,168.33,466.2,2146.63,-15.44,145.0,128.0,128.0
234.2554,neon_matrix46(1),59,-4065.29,-2372.74,169.22,309.99,748.1,-633.97,0.0,255.0,0.0
234.28873,BALL,0,-1921.17,-36.07,513.5,416.04,2515.07,552.73,,,
234.28873,tkxanny,8,3237.91,-1741.89,17.02,-592.02,1661.39,-0.09,151.0,255.0,0.0
234.28873,Thunder,17,-3655.7,363.08,17.01,439.34,2257.14,0.27,216.0,252.0,144.0
234.28873,Cha,32,-1410.4,1433.95,17.01,-103.96,1139.56,0.26,125.0,255.0,114.0
234.28873,neon_matrix46,45,231.0,-4262.56,121.9,1478.24,592.54,140.01,31.0,128.0,128.0
234.28873,neon_matrix46(2),57,-1988.77,-387.16,168.33,466.2,2146.63,-15.44,145.0,128.0,128.0
234.28873,neon_matrix46(1),59,-4065.29,-2372.74,169.22,309.99,748.1,-633.97,0.0,255.0,0.0
234.32205,BALL,0,-1907.31,47.71,531.46,415.6,2512.51,530.49,,,
234.32205,tkxanny,8,3237.91,-1741.89,17.02,-592.02,1661.39,-0.09,115.0,255.0,0.0
234.32205,Thunder,17,-3655.7,363.08,17.01,439.34,2257.14,0.27,216.0,252.0,128.0
234.32205,Cha,32,-1410.4,1433.95,17.01,-103.96,1139.56,0.26,125.0,255.0,114.0
234.32205,neon_matrix46,45,366.52,-4208.22,131.77,1478.24,592.54,80.39,31.0,128.0,128.0
234.32205,neon_matrix46(2),57,-1946.0,-190.37,166.9,466.2,2146.63,-15.45,145.0,128.0,128.0
234.32205,neon_matrix46(1),59,-4065.29,-2372.74,169.22,309.99,748.1,-633.97,0.0,255.0,0.0
234.35538,BALL,0,-1896.93,110.49,544.44,415.27,2510.59,513.83,,,
234.35538,tkxanny,8,3199.67,-1613.6,17.02,-446.95,1730.64,0.09,115.0,255.0,128.0
234.35538,Thunder,17,-3655.7,363.08,17.01,439.34,2257.14,0.27,216.0,252.0,128.0
234.35538,Cha,32,-1416.99,1518.23,17.01,-73.87,1052.64,0.26,125.0,34.0,123.0
234.35538,neon_matrix46,45,366.52,-4208.22,131.77,1478.24,592.54,80.39,31.0,128.0,128.0
234.35538,neon_matrix46(2),57,-1946.0,-190.37,166.9,466.2,2146.63,-15.45,145.0,128.0,128.0
234.35538,neon_matrix46(1),59,-4050.44,-2312.61,142.24,125.85,837.33,-198.89,0.0,255.0,128.0
234.3887,BALL,0,-1876.17,235.91,569.16,414.61,2506.75,480.54,,,
234.3887,tkxanny,8,3199.67,-1613.6,17.02,-446.95,1730.64,0.09,115.0,255.0,128.0
234.3887,Thunder,17,-3614.91,608.61,17.01,308.17,2274.86,0.27,216.0,252.0,128.0
234.3887,Cha,32,-1416.99,1518.23,17.01,-73.87,1052.64,0.26,125.0,34.0,123.0
234.3887,neon_matrix46,45,452.76,-4173.64,135.18,1478.24,592.54,42.45,31.0,128.0,128.0
234.3887,neon_matrix46(2),57,-1918.78,-65.14,165.99,466.2,2146.63,-15.45,145.0,128.0,128.0
234.3887,neon_matrix46(1),59,-4050.44,-2312.61,142.24,125.85,837.33,-198.89,0.0,255.0,128.0
234.42203,BALL,0,-1869.27,277.67,577.03,414.39,2505.47,469.46,,,
234.42203,tkxanny,8,3168.14,-1468.33,17.02,-346.64,1748.33,0.13,115.0,255.0,204.0
234.42203,Thunder,17,-3614.91,608.61,17.01,308.17,2274.86,0.27,216.0,252.0,128.0
234.42203,Cha,32,-1419.78,1593.31,37.7,-15.05,818.51,326.9,125.0,49.0,94.0
234.42203,neon_matrix46,45,452.76,-4173.64,135.18,1478.24,592.54,42.45,31.0,128.0,128.0
234.42203,neon_matrix46(2),57,-1918.78,-65.14,165.99,466.2,2146.63,-15.45,145.0,128.0,128.0
234.42203,neon_matrix46(1),59,-4050.44,-2312.61,142.24,125.85,837.33,-198.89,0.0,255.0,128.0
234.45535,BALL,0,-1845.12,423.67,603.13,413.62,2500.99,430.71,,,
234.45535,tkxanny,8,3165.24,-1453.77,17.02,-347.67,1747.74,0.14,115.0,255.0,217.0
234.45535,Thunder,17,-3592.34,817.67,17.01,203.35,2284.06,0.27,216.0,252.0,128.0
234.45535,Cha,32,-1419.91,1600.13,40.48,-15.05,818.41,333.63,125.0,80.0,98.0
234.45535,neon_matrix46,45,588.28,-4119.3,136.09,1478.24,592.54,-17.13,31.0,128.0,255.0
234.45535,neon_matrix46(2),57,-1876.01,131.65,164.56,466.2,2146.63,-15.45,145.0,128.0,128.0
234.45535,neon_matrix46(1),59,-4031.72,-2232.09,139.77,333.4,910.43,97.63,0.0,255.0,128.0
234.48868,BALL,0,-1831.34,506.99,617.03,413.18,2498.43,408.59,,,
234.48868,tkxanny,8,3165.24,-1453.77,17.02,-347.67,1747.74,0.14,115.0,255.0,217.0
234.48868,Thunder,17,-3592.34,817.67,17.01,203.35,2284.06,0.27,216.0,252.0,128.0
234.48868,Cha,32,-1419.91,1600.13,40.48,-15.05,818.41,333.63,125.0,80.0,98.0
234.48868,neon_matrix46,45,588.28,-4119.3,136.09,1478.24,592.54,-17.13,31.0,128.0,255.0
234.48868,neon_matrix46(2),57,-1876.01,131.65,164.56,466.2,2146.63,-15.45,145.0,128.0,128.0
234.48868,neon_matrix46(1),59,-4031.72,-2232.09,139.77,333.4,910.43,97.63,0.0,255.0,128.0
234.522,BALL,0,-1821.02,569.41,626.97,412.85,2496.51,392.03,,,
234.522,tkxanny,8,3132.35,-1293.6,40.19,-358.76,1748.69,309.09,115.0,255.0,7.0
234.522,Thunder,17,-3581.69,950.99,17.01,170.15,2286.35,0.27,216.0,253.0,128.0
234.522,Cha,32,-1421.34,1675.1,74.76,-15.19,815.98,407.62,125.0,128.0,128.0
234.522,neon_matrix46,45,674.52,-4084.72,133.83,1478.24,592.54,-55.0,31.0,128.0,255.0
234.522,neon_matrix46(2),57,-1876.01,131.65,164.56,466.2,2146.63,-15.45,145.0,128.0,128.0
234.522,neon_matrix46(1),59,-3999.61,-2147.92,147.34,352.33,920.92,56.85,0.0,255.0,0.0
234.55533,BALL,0,-1814.14,611.0,633.37,412.63,2495.23,380.99,,,
234.55533,tkxanny,8,3132.35,-1293.6,40.19,-358.76,1748.69,309.09,115.0,255.0,7.0
234.55533,Thunder,17,-3578.93,989.1,17.01,164.31,2286.73,0.27,216.0,253.0,128.0
234.55533,Cha,32,-1421.34,1675.1,74.76,-15.19,815.98,407.62,125.0,128.0,128.0
234.55533,neon_matrix46,45,699.16,-4074.84,132.78,1478.24,592.54,-65.82,31.0,128.0,255.0
234.55533,neon_matrix46(2),57,-1841.01,292.66,163.39,466.2,2146.63,-15.45,145.0,128.0,128.0
234.55533,neon_matrix46(1),59,-3999.61,-2147.92,147.34,352.33,920.92,56.85,0.0,255.0,0.0
234.58865,BALL,0,-1800.38,694.12,645.61,412.19,2492.67,358.93,,,
234.58865,tkxanny,8,3153.29,-1158.68,59.16,409.74,2064.55,265.54,115.0,255.0,0.0
234.58865,Thunder,17,-3578.93,989.1,17.01,164.31,2286.73,0.27,216.0,254.0,128.0
234.58865,Cha,32,-1421.34,1675.1,74.76,-15.19,815.98,407.62,125.0,128.0,128.0
234.58865,neon_matrix46,45,699.16,-4074.84,132.78,1478.24,592.54,-65.82,31.0,128.0,255.0
234.58865,neon_matrix46(2),57,-1841.01,292.66,163.39,466.2,2146.63,-15.45,145.0,128.0,128.0
234.58865,neon_matrix46(1),59,-3974.9,-2057.36,149.5,373.62,1421.01,13.45,0.0,128.0,128.0
234.62198,BALL,0,-1786.66,777.16,657.12,411.75,2490.11,336.89,,,
234.62198,tkxanny,8,3153.29,-1158.68,59.16,409.74,2064.55,265.54,115.0,255.0,0.0
234.62198,Thunder,17,-3567.32,1160.64,17.01,149.53,2287.66,0.27,216.0,255.0,128.0
234.62198,Cha,32,-1422.61,1743.04,109.7,-12.88,828.38,404.99,125.0,128.0,128.0
234.62198,neon_matrix46,45,810.04,-4030.38,125.83,1478.24,592.54,-114.51,31.0,128.0,255.0
234.62198,neon_matrix46(2),57,-1806.02,453.67,160.98,466.2,2146.63,-53.32,145.0,128.0,128.0
